ID,Pred
1,0.8735011309719094
2,0.661211496295891
3,0.031532931804150545
4,0.9121048853712967
5,0.4788594574043758
6,0.3815599822258652
7,0.8047982170478136
8,0.6942956420306658
9,0.2598822813002492
10,0.8724960158190709
11,0.5733961340755778
12,0.28738760150955284
13,0.2750564233726005
14,0.27369563523239315
15,0.7453042709274171
16,0.10548972611918872
17,0.13115464517714975
18,0.47421950284782016
19,0.8449889676788639
20,0.48530563162357127
21,0.2700009525400495
22,0.21511443050784013
23,0.06804137470612683
24,0.19352183206147355
25,0.29720259330696247
26,0.19098159361706254
27,0.6981326326519606
28,0.376039117202854
29,0.9284908303190272
30,0.5639564647096059
31,0.6811051802592821
32,0.8593329008794954
33,0.0046816505637175265
34,0.2334840652853889
35,0.5520451243402275
36,0.5689978227448973
37,0.21565054366551067
38,0.013045491751674004
39,0.9012070133439172
40,0.1794112291308101
41,0.5588421403270523
42,0.02962549638430402
43,0.45806007761611905
44,0.34306278469128504
45,0.880521132594597
46,0.8955796522133247
47,0.2596099290342573
48,0.22443705215708626
49,0.31454153679948227
50,0.9440723915373757
51,0.03262252698904197
52,0.6827236752895215
53,0.7196324497114059
54,0.12654199987093548
55,0.8132863228371424
56,0.9411402370751274
57,0.6957701722800588
58,0.2279401685623491
59,0.26993416101374124
60,0.998700399630977
61,0.9361294464737655
62,0.8453563531221054
63,0.6724443640769291
64,0.8659276457852152
65,0.3922117181611963
66,0.7806314688356437
67,0.10419910071824917
68,0.050737875973134665
69,0.40000337267543085
70,0.1922945864807322
71,0.9931950668926379
72,0.2980280297069398
73,0.6287428704099748
74,0.6338564738307743
75,0.8590060412460768
76,0.20992583025463116
77,0.6468471369524322
78,0.4657562263973336
79,0.9311446084331753
80,0.8662547784023233
81,0.528396985139196
82,0.9705483982089309
83,0.4566211236825892
84,0.34399074863922907
85,0.9708801393333621
86,0.3847464353355582
87,0.34724751941912285
88,0.5677317799424724
89,0.7681568510591876
90,0.6557538131499036
91,0.2693680839966251
92,0.980399621289348
93,0.9438082980689024
94,0.49884928577281085
95,0.9287764895265449
96,0.8818074341446835
97,0.9849958379644654
98,0.9071246989913816
99,0.8251142616306457
100,0.9744299282496625
101,0.3876007691955162
102,0.6467660125975412
103,0.8103696186434308
104,0.15254808747777293
105,0.38084545805026854
106,0.7327118131729609
107,0.7483311158164211
108,0.6852398639146529
109,0.4295368768856158
110,0.2405107995492503
111,0.5047566116317623
112,0.44048225985030537
113,0.4064640765051248
114,0.25126809241772696
115,0.48731071442562973
116,0.8929173939444472
117,0.229260208454773
118,0.7101788725559097
119,0.5255559106264716
120,0.5808786036148647
121,0.061214732851911785
