ID,Pred
1,0.08996625694442985
2,1.9324950391692604
3,1.9449246067545687
4,1.868515974949794
5,1.9279593886508053
6,0.16013601115702508
7,1.8382187969783526
8,0.09077215566272923
9,0.11298235686880435
10,0.14152325408371733
11,0.09080974806965648
12,1.8739117864665826
13,1.7872461574074
14,0.11745988655476447
15,0.10383418109834604
16,0.05702165956579687
17,0.12454985732106018
18,0.08151445991282237
19,0.08115406150994653
20,0.06339125801641869
21,0.28951963760053734
22,1.9872676212356215
23,1.989238103903861
24,0.15175798215342418
25,0.09273895168889529
26,1.8098392229024522
27,1.7086297075994565
28,0.09467636675173163
29,1.987266921576751
30,0.10730196196248787
31,1.9164218718584065
32,1.9251868423066119
33,1.8519776301344928
34,0.08382185012708306
35,1.9643698067957402
36,1.9480991325958967
37,0.14221749925654772
38,1.97520354415405
39,1.840254445275722
40,1.9286108775844026
41,1.8724589529232618
42,1.99333467829494
43,1.7177811704014758
44,0.045738571181197535
45,1.7784656351742172
46,0.13647024412171366
47,0.10921892143202858
48,1.967201460913811
49,1.9005218111548332
50,0.32451140903011666
51,0.10885350340575653
52,0.12019895006291005
53,0.2681225944087033
54,0.14974413114984642
55,0.1783353734135935
56,0.060063850701284345
57,0.2073299676810566
58,1.877267663427306
59,1.9293243552006198
60,1.967462717377305
61,0.09551325923396342
62,1.94553234910016
63,1.8326462707798223
64,0.09268788316270403
65,0.09766509687685088
66,1.7887776565785571
67,1.8356777891364022
68,1.8737835375222234
69,0.08117717967772364
70,0.147478872660562
71,0.0038626683493574476
72,0.10187187577548669
73,1.8856338976565006
74,1.8750388303080163
75,1.9942161235188964
76,1.916654447809484
77,1.841718532633949
78,0.05156778276506931
79,1.8446595483475101
80,0.18502424581528737
81,0.02097905714189855
82,1.6832540646876215
83,0.061131540667472645
84,1.9348780547149873
85,1.8050477048918834
86,1.8602782561985527
87,0.0854344875369627
88,0.09791533395769272
89,1.981421770150294
90,0.2555986463532268
91,0.08898402819422395
92,0.13284379845191682
93,1.81295371125826
94,0.15588735014225816
95,1.9540237197734367
96,0.23918332045998114
97,1.9451978388799502
98,1.8561919488586178
99,1.7645654700073141
100,1.9456732241701122
101,0.17608421360923548
102,0.13684631710962625
103,1.8685874067120558
104,1.9219593752010424
105,0.18173695632387218
106,1.8310189502270053
107,1.9173975775280676
108,1.7227311088660673
109,1.97491362300342
110,1.9255542806187707
111,1.921156198830449
112,0.14966686762457054
113,0.12935415565164787
114,0.16158425351987227
115,0.14551384432072495
116,0.0671921199969605
117,1.9931808712245351
118,0.1087100105465784
119,1.8021814284155948
120,1.9326690916130875
121,0.062267131657906254
